source,target,relation,relation_zh,evidence,source_doc,source_url,count,weight,color
work_order:JS202205180057,maintenance_unit:苏州帝威电梯工程技术有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202205190028,maintenance_unit:无锡华迅电梯智能科技有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202205200080,maintenance_unit:徐州西姆斯机电工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202205200130,maintenance_unit:苏州通惠电梯工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202205210027,maintenance_unit:沈阳远大智能工业集团股份有限公司江苏分公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202205220103,maintenance_unit:江苏安通机电工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202205280083,maintenance_unit:无锡市威龙物业管理有限责任公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202205280127,maintenance_unit:苏州友创工程设备有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202205280134,maintenance_unit:三星电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202205280137,maintenance_unit:三星电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202205300036,maintenance_unit:无锡森斯电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202205300091,maintenance_unit:蒂升电梯（中国）有限公司无锡分公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202205310021,maintenance_unit:南京欣飞机电工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202205310023,maintenance_unit:淮安华淮电梯服务有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202205310040,maintenance_unit:迅达（中国）电梯有限公司南京分公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206010084,maintenance_unit:无锡西太电电梯科技有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206020078,maintenance_unit:南京欣飞机电工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206020086,maintenance_unit:江苏奥的斯电梯销售服务有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206020143,maintenance_unit:江苏安通机电工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206020159,maintenance_unit:江苏安通机电工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206020173,maintenance_unit:英沃电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206030127,maintenance_unit:苏州中菱电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206050111,maintenance_unit:江苏润尔电梯工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206060031,maintenance_unit:江苏通菱机电工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206060141,maintenance_unit:徐州富奥电梯工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206060191,maintenance_unit:三星电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206070039,maintenance_unit:无锡森斯电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206110041,maintenance_unit:徐州奥发机电工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206110066,maintenance_unit:无锡西太电电梯科技有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206120065,maintenance_unit:江苏信达电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206120092,maintenance_unit:无锡西太电电梯科技有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206150131,maintenance_unit:三星电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206150133,maintenance_unit:常熟市速达电梯工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206160014,maintenance_unit:南京欣飞机电工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206170071,maintenance_unit:南京欣飞机电工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206170131,maintenance_unit:苏州久亚电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206190162,maintenance_unit:扬州润楠电梯工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206200089,maintenance_unit:江苏奥的斯电梯销售服务有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206200135,maintenance_unit:苏州苏菱电梯工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206210089,maintenance_unit:南京欣飞机电工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206220096,maintenance_unit:南京欣飞机电工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206220105,maintenance_unit:江苏奥的斯电梯销售服务有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206230017,maintenance_unit:徐州广捷电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206230057,maintenance_unit:扬州润楠电梯工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206230084,maintenance_unit:苏州通惠电梯工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206240019,maintenance_unit:无锡市安顺电梯维修有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206260055,maintenance_unit:江阴市佳菱电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206270057,maintenance_unit:苏州凌丰电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206280025,maintenance_unit:无锡西太电电梯科技有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206280028,maintenance_unit:无锡西太电电梯科技有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206280080,maintenance_unit:无锡西太电电梯科技有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206280107,maintenance_unit:杭州西奥电梯有限公司江苏分公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206280125,maintenance_unit:江苏信达电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206290060,maintenance_unit:南京欣飞机电工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202206300042,maintenance_unit:江阴市佳菱电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207010053,maintenance_unit:江阴市佳菱电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207030114,maintenance_unit:徐州富奥电梯工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207030132,maintenance_unit:苏州久亚电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207040063,maintenance_unit:无锡融村科技有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207040076,maintenance_unit:南京欣飞机电工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207040095,maintenance_unit:南通帝奥电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207040128,maintenance_unit:苏州创恒电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207050162,maintenance_unit:无锡中奥电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207070100,maintenance_unit:徐州富奥电梯工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207080062,maintenance_unit:无锡市安顺电梯维修有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207090056,maintenance_unit:徐州富奥电梯工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207090059,maintenance_unit:徐州富奥电梯工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207100042,maintenance_unit:江阴市佳菱电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207100050,maintenance_unit:徐州富奥电梯工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207110019,maintenance_unit:南京欣飞机电工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207110094,maintenance_unit:南京欣飞机电工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207150019,maintenance_unit:江苏维阳机电工程科技有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207150064,maintenance_unit:淮安华淮电梯服务有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207150181,maintenance_unit:常熟市速达电梯工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207160040,maintenance_unit:江苏富士达电梯安装有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207160153,maintenance_unit:英沃电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207170038,maintenance_unit:蒂升电梯（中国）有限公司南京分公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207170150,maintenance_unit:苏州苏菱电梯工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207180094,maintenance_unit:杭州西奥电梯有限公司江苏分公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207190094,maintenance_unit:无锡西太电电梯科技有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207200089,maintenance_unit:江苏信达电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207210056,maintenance_unit:奥的斯电梯（中国）有限公司南京分公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207220027,maintenance_unit:无锡市崇芝电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207230015,maintenance_unit:无锡西太电电梯科技有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207230045,maintenance_unit:徐州市上菱电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207250012,maintenance_unit:江苏富士达电梯安装有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207250015,maintenance_unit:蒂升电梯（中国）有限公司南通分公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207260037,maintenance_unit:江阴市佳菱电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207270019,maintenance_unit:徐州市上菱电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207300016,maintenance_unit:宿迁致和机电设备有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207300064,maintenance_unit:江苏中央新亚百货股份有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202207300167,maintenance_unit:普来特富（上海）智能系统有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208020154,maintenance_unit:江苏海菱机电设备工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208030078,maintenance_unit:江苏富士达电梯安装有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208050007,maintenance_unit:溧阳市飞达电梯安装工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208050069,maintenance_unit:苏州久亚电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208050136,maintenance_unit:江苏通菱机电工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208050151,maintenance_unit:南通速奥电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208060046,maintenance_unit:宿迁致和机电设备有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208060088,maintenance_unit:杭州西奥电梯有限公司淮安分公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208080001,maintenance_unit:南京勤杰工贸有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208080008,maintenance_unit:徐州赛奥电梯工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208080058,maintenance_unit:通力电梯有限公司徐州分公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208080127,maintenance_unit:溧阳市飞达电梯安装工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208080131,maintenance_unit:杭州西奥电梯有限公司淮安分公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208090128,maintenance_unit:无锡市安顺电梯维修有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208110035,maintenance_unit:徐州龙华电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208110083,maintenance_unit:苏州通惠电梯工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208120141,maintenance_unit:江苏信达电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208130123,maintenance_unit:南京宏和机电设备有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208150041,maintenance_unit:无锡市威龙物业管理有限责任公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208150049,maintenance_unit:苏州创恒电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208150167,maintenance_unit:江苏信达电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208160006,maintenance_unit:淮安华淮电梯服务有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208160031,maintenance_unit:无锡久升机电设备工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208170121,maintenance_unit:江苏信达电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208200060,maintenance_unit:蒂升电梯（中国）有限公司南通分公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208200105,maintenance_unit:徐州富奥电梯工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208210012,maintenance_unit:无锡中奥电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208210040,maintenance_unit:徐州安隆电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208210075,maintenance_unit:徐州安隆电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208210102,maintenance_unit:江苏信达电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208230085,maintenance_unit:无锡中奥电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208240007,maintenance_unit:无锡富通达新能源科技有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208240023,maintenance_unit:徐州安隆电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208240044,maintenance_unit:通力电梯有限公司昆山分公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208260020,maintenance_unit:江苏富士达电梯安装有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208260115,maintenance_unit:奥的斯电梯（中国）有限公司南京分公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208270074,maintenance_unit:江苏施塔德电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208280082,maintenance_unit:江阴市瀚森电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208280141,maintenance_unit:普来特富（上海）智能系统有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208290012,maintenance_unit:江苏富士达电梯安装有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208290097,maintenance_unit:无锡中奥电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202208290135,maintenance_unit:三星电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202209010066,maintenance_unit:江阴市瀚森电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202209010112,maintenance_unit:江阴市瀚森电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202209030038,maintenance_unit:徐州鼎泰电梯有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
work_order:JS202209030137,maintenance_unit:苏州新基业机电工程有限公司,HANDLED_BY,处置单位,,local:xlsx,,1,1,#64748b
